,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
207,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,middle,middle,1,2,2,2,1903.8
208,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,little,little,1,1,1,1,1874.4
209,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,little,little,1,1,2,2,1904.6
210,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,little,little,1,2,1,1,1864.8
211,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,little,little,1,2,2,2,1890.0
212,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,ring,ring,1,1,1,1,1883.4
213,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,ring,ring,1,1,2,2,1862.2
214,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,ring,ring,1,2,1,1,1877.4
215,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,ring,ring,1,2,2,2,1869.4
216,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,thumb,thumb,1,1,1,1,1923.8
217,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,thumb,thumb,1,1,2,2,1898.8
218,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,index,index,1,1,1,1,1838.8
219,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,index,index,1,1,2,2,1856.4
220,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,middle,middle,1,1,1,1,1883.0
221,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,middle,middle,1,1,2,2,1887.0
222,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,little,little,1,1,1,1,1872.2
223,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,little,little,1,1,2,2,1823.8
224,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,ring,ring,1,1,1,1,1861.8
225,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,left,left,ring,ring,1,1,2,2,1863.4
226,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,right,right,thumb,thumb,1,1,1,1,1909.2
227,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,right,right,thumb,thumb,1,1,2,2,1919.4
228,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,right,right,index,index,1,1,1,1,1918.0
229,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,right,right,index,index,1,1,2,2,1858.0
230,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,right,right,middle,middle,1,1,1,1,1888.6
231,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,right,right,middle,middle,1,1,2,2,1882.2
232,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,right,right,little,little,1,1,1,1,1880.8
233,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,4,right,right,little,little,1,1,2,2,1857.4
