,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
184,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,ring,1,1,1,1,0.076585
185,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,ring,1,1,1,2,0.075332
186,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,ring,1,1,2,1,0.073482
187,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,ring,1,1,2,2,0.070634
188,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,middle,1,1,1,1,0.075643
189,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,middle,1,1,1,2,0.077272
190,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,middle,1,1,2,1,0.077017
191,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,middle,1,1,2,2,0.075521
192,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,little,1,1,1,1,0.080629
193,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,little,1,1,1,2,0.078302
194,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,little,1,1,2,1,0.079233
195,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,little,1,1,2,2,0.077748
196,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,thumb,1,1,1,1,0.085239
197,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,thumb,1,1,1,2,0.084253
198,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,thumb,1,1,2,1,0.087699
199,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,thumb,1,1,2,2,0.080995
200,i,hamming_dist,max_curvature,id,0,1,right,left,index,index,1,1,1,1,0.078845
201,i,hamming_dist,max_curvature,id,0,1,right,left,index,index,1,1,1,2,0.077737
202,i,hamming_dist,max_curvature,id,0,1,right,left,index,index,1,1,2,1,0.071099
203,i,hamming_dist,max_curvature,id,0,1,right,left,index,index,1,1,2,2,0.072518
204,i,hamming_dist,max_curvature,id,0,1,right,left,index,ring,1,1,1,1,0.075066
205,i,hamming_dist,max_curvature,id,0,1,right,left,index,ring,1,1,1,2,0.073892
206,i,hamming_dist,max_curvature,id,0,1,right,left,index,ring,1,1,2,1,0.07295
207,i,hamming_dist,max_curvature,id,0,1,right,left,index,ring,1,1,2,2,0.066013
208,i,hamming_dist,max_curvature,id,0,1,right,left,index,middle,1,1,1,1,0.074878
209,i,hamming_dist,max_curvature,id,0,1,right,left,index,middle,1,1,1,2,0.074856
210,i,hamming_dist,max_curvature,id,0,1,right,left,index,middle,1,1,2,1,0.073471
211,i,hamming_dist,max_curvature,id,0,1,right,left,index,middle,1,1,2,2,0.071676
212,i,hamming_dist,max_curvature,id,0,1,right,left,index,little,1,1,1,1,0.080663
213,i,hamming_dist,max_curvature,id,0,1,right,left,index,little,1,1,1,2,0.080751
214,i,hamming_dist,max_curvature,id,0,1,right,left,index,little,1,1,2,1,0.081316
215,i,hamming_dist,max_curvature,id,0,1,right,left,index,little,1,1,2,2,0.073715
216,i,hamming_dist,max_curvature,id,0,1,right,left,index,thumb,1,1,1,1,0.081084
217,i,hamming_dist,max_curvature,id,0,1,right,left,index,thumb,1,1,1,2,0.086879
218,i,hamming_dist,max_curvature,id,0,1,right,left,index,thumb,1,1,2,1,0.081051
219,i,hamming_dist,max_curvature,id,0,1,right,left,index,thumb,1,1,2,2,0.081305
220,i,hamming_dist,max_curvature,id,0,1,right,left,ring,index,1,1,1,1,0.069359
221,i,hamming_dist,max_curvature,id,0,1,right,left,ring,index,1,1,1,2,0.070002
222,i,hamming_dist,max_curvature,id,0,1,right,left,ring,index,1,1,2,1,0.067055
223,i,hamming_dist,max_curvature,id,0,1,right,left,ring,index,1,1,2,2,0.063708
224,i,hamming_dist,max_curvature,id,0,1,right,left,ring,ring,1,1,1,1,0.07008
225,i,hamming_dist,max_curvature,id,0,1,right,left,ring,ring,1,1,1,2,0.065891
226,i,hamming_dist,max_curvature,id,0,1,right,left,ring,ring,1,1,2,1,0.065359
227,i,hamming_dist,max_curvature,id,0,1,right,left,ring,ring,1,1,2,2,0.060638
228,i,hamming_dist,max_curvature,id,0,1,right,left,ring,middle,1,1,1,1,0.065281
229,i,hamming_dist,max_curvature,id,0,1,right,left,ring,middle,1,1,1,2,0.068451
230,i,hamming_dist,max_curvature,id,0,1,right,left,ring,middle,1,1,2,1,0.065237
231,i,hamming_dist,max_curvature,id,0,1,right,left,ring,middle,1,1,2,2,0.062001
232,i,hamming_dist,max_curvature,id,0,1,right,left,ring,little,1,1,1,1,0.07264
233,i,hamming_dist,max_curvature,id,0,1,right,left,ring,little,1,1,1,2,0.070601
234,i,hamming_dist,max_curvature,id,0,1,right,left,ring,little,1,1,2,1,0.072174
235,i,hamming_dist,max_curvature,id,0,1,right,left,ring,little,1,1,2,2,0.067586
236,i,hamming_dist,max_curvature,id,0,1,right,left,ring,thumb,1,1,1,1,0.076518
237,i,hamming_dist,max_curvature,id,0,1,right,left,ring,thumb,1,1,1,2,0.079765
238,i,hamming_dist,max_curvature,id,0,1,right,left,ring,thumb,1,1,2,1,0.07459
239,i,hamming_dist,max_curvature,id,0,1,right,left,ring,thumb,1,1,2,2,0.074158
240,i,hamming_dist,max_curvature,id,0,1,right,left,middle,index,1,1,1,1,0.075754
241,i,hamming_dist,max_curvature,id,0,1,right,left,middle,index,1,1,1,2,0.071254
242,i,hamming_dist,max_curvature,id,0,1,right,left,middle,index,1,1,2,1,0.075831
243,i,hamming_dist,max_curvature,id,0,1,right,left,middle,index,1,1,2,2,0.071576
244,i,hamming_dist,max_curvature,id,0,1,right,left,middle,ring,1,1,1,1,0.071531
245,i,hamming_dist,max_curvature,id,0,1,right,left,middle,ring,1,1,1,2,0.070268
246,i,hamming_dist,max_curvature,id,0,1,right,left,middle,ring,1,1,2,1,0.075887
247,i,hamming_dist,max_curvature,id,0,1,right,left,middle,ring,1,1,2,2,0.072207
