,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
258,i,hamming_distance,maximum_curvature,id,1,5,right,right,index,index,1,2,1,1,0.066755
259,i,hamming_distance,maximum_curvature,id,1,5,right,right,index,index,1,2,2,2,0.063132
260,i,hamming_distance,maximum_curvature,id,1,5,right,right,middle,middle,1,1,1,1,0.065093
261,i,hamming_distance,maximum_curvature,id,1,5,right,right,middle,middle,1,1,2,2,0.060583
262,i,hamming_distance,maximum_curvature,id,1,5,right,right,middle,middle,1,2,1,1,0.064883
263,i,hamming_distance,maximum_curvature,id,1,5,right,right,middle,middle,1,2,2,2,0.065459
264,i,hamming_distance,maximum_curvature,id,1,5,right,right,little,little,1,1,1,1,0.071365
265,i,hamming_distance,maximum_curvature,id,1,5,right,right,little,little,1,1,2,2,0.062888
266,i,hamming_distance,maximum_curvature,id,1,5,right,right,little,little,1,2,1,1,0.065714
267,i,hamming_distance,maximum_curvature,id,1,5,right,right,little,little,1,2,2,2,0.076319
268,i,hamming_distance,maximum_curvature,id,1,5,right,right,ring,ring,1,1,1,1,0.057879
269,i,hamming_distance,maximum_curvature,id,1,5,right,right,ring,ring,1,1,2,2,0.065847
270,i,hamming_distance,maximum_curvature,id,1,5,right,right,ring,ring,1,2,1,1,0.057912
271,i,hamming_distance,maximum_curvature,id,1,5,right,right,ring,ring,1,2,2,2,0.063287
272,i,hamming_distance,maximum_curvature,id,1,6,left,left,thumb,thumb,1,1,1,1,0.073471
273,i,hamming_distance,maximum_curvature,id,1,6,left,left,thumb,thumb,1,1,2,2,0.070235
274,i,hamming_distance,maximum_curvature,id,1,6,left,left,index,index,1,1,1,1,0.065104
275,i,hamming_distance,maximum_curvature,id,1,6,left,left,index,index,1,1,2,2,0.066556
276,i,hamming_distance,maximum_curvature,id,1,6,left,left,middle,middle,1,1,1,1,0.066301
277,i,hamming_distance,maximum_curvature,id,1,6,left,left,middle,middle,1,1,2,2,0.066257
