,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
106,i,hamming_distance,maximum_curvature,id,0,5,left,left,middle,middle,1,1,1,1,0.062101
107,i,hamming_distance,maximum_curvature,id,0,5,left,left,middle,middle,1,1,2,2,0.061636
108,i,hamming_distance,maximum_curvature,id,0,5,left,left,little,little,1,1,1,1,0.067143
109,i,hamming_distance,maximum_curvature,id,0,5,left,left,little,little,1,1,2,2,0.059652
110,i,hamming_distance,maximum_curvature,id,0,5,left,left,little,little,1,2,1,1,0.073659
111,i,hamming_distance,maximum_curvature,id,0,5,left,left,little,little,1,2,2,2,0.060472
112,i,hamming_distance,maximum_curvature,id,0,5,left,left,ring,ring,1,1,1,1,0.070013
113,i,hamming_distance,maximum_curvature,id,0,5,left,left,ring,ring,1,1,2,2,0.060716
114,i,hamming_distance,maximum_curvature,id,0,5,left,left,ring,ring,1,2,1,1,0.066523
115,i,hamming_distance,maximum_curvature,id,0,5,left,left,ring,ring,1,2,2,2,0.067609
116,i,hamming_distance,maximum_curvature,id,0,5,right,right,thumb,thumb,1,1,1,1,0.079909
117,i,hamming_distance,maximum_curvature,id,0,5,right,right,thumb,thumb,1,1,2,2,0.079488
118,i,hamming_distance,maximum_curvature,id,0,5,right,right,thumb,thumb,1,2,1,1,0.072219
119,i,hamming_distance,maximum_curvature,id,0,5,right,right,thumb,thumb,1,2,2,2,0.079145
120,i,hamming_distance,maximum_curvature,id,0,5,right,right,index,index,1,1,1,1,0.06977
121,i,hamming_distance,maximum_curvature,id,0,5,right,right,index,index,1,1,2,2,0.066157
122,i,hamming_distance,maximum_curvature,id,0,5,right,right,index,index,1,2,1,1,0.073992
123,i,hamming_distance,maximum_curvature,id,0,5,right,right,index,index,1,2,2,2,0.069116
124,i,hamming_distance,maximum_curvature,id,0,5,right,right,middle,middle,1,1,1,1,0.069282
125,i,hamming_distance,maximum_curvature,id,0,5,right,right,middle,middle,1,1,2,2,0.065824
126,i,hamming_distance,maximum_curvature,id,0,5,right,right,middle,middle,1,2,1,1,0.066401
127,i,hamming_distance,maximum_curvature,id,0,5,right,right,middle,middle,1,2,2,2,0.06486
128,i,hamming_distance,maximum_curvature,id,0,5,right,right,little,little,1,1,1,1,0.072817
129,i,hamming_distance,maximum_curvature,id,0,5,right,right,little,little,1,1,2,2,0.072728
130,i,hamming_distance,maximum_curvature,id,0,5,right,right,little,little,1,2,1,1,0.062589
131,i,hamming_distance,maximum_curvature,id,0,5,right,right,little,little,1,2,2,2,0.073149
132,i,hamming_distance,maximum_curvature,id,0,5,right,right,ring,ring,1,1,1,1,0.066711
133,i,hamming_distance,maximum_curvature,id,0,5,right,right,ring,ring,1,1,2,2,0.062301
134,i,hamming_distance,maximum_curvature,id,0,5,right,right,ring,ring,1,2,1,1,0.063575
135,i,hamming_distance,maximum_curvature,id,0,5,right,right,ring,ring,1,2,2,2,0.059829
136,i,hamming_distance,maximum_curvature,id,0,6,left,left,thumb,thumb,1,1,1,1,0.072806
137,i,hamming_distance,maximum_curvature,id,0,6,left,left,thumb,thumb,1,1,2,2,0.072529
138,i,hamming_distance,maximum_curvature,id,0,6,left,left,index,index,1,1,1,1,0.068539
139,i,hamming_distance,maximum_curvature,id,0,6,left,left,index,index,1,1,2,2,0.06803
140,i,hamming_distance,maximum_curvature,id,0,6,left,left,middle,middle,1,1,1,1,0.063686
141,i,hamming_distance,maximum_curvature,id,0,6,left,left,middle,middle,1,1,2,2,0.063941
142,i,hamming_distance,maximum_curvature,id,0,6,left,left,little,little,1,1,1,1,0.069914
143,i,hamming_distance,maximum_curvature,id,0,6,left,left,little,little,1,1,2,2,0.059641
144,i,hamming_distance,maximum_curvature,id,0,6,left,left,ring,ring,1,1,1,1,0.069038
145,i,hamming_distance,maximum_curvature,id,0,6,left,left,ring,ring,1,1,2,2,0.063387
146,i,hamming_distance,maximum_curvature,id,0,6,right,right,thumb,thumb,1,1,1,1,0.076862
147,i,hamming_distance,maximum_curvature,id,0,6,right,right,thumb,thumb,1,1,2,2,0.073947
148,i,hamming_distance,maximum_curvature,id,0,6,right,right,index,index,1,1,1,1,0.072329
149,i,hamming_distance,maximum_curvature,id,0,6,right,right,index,index,1,1,2,2,0.062977
150,i,hamming_distance,maximum_curvature,id,0,6,right,right,middle,middle,1,1,1,1,0.064605
151,i,hamming_distance,maximum_curvature,id,0,6,right,right,middle,middle,1,1,2,2,0.070501
152,i,hamming_distance,maximum_curvature,id,0,6,right,right,little,little,1,1,1,1,0.06117
153,i,hamming_distance,maximum_curvature,id,0,6,right,right,little,little,1,1,2,2,0.072119
154,i,hamming_distance,maximum_curvature,id,0,6,right,right,ring,ring,1,1,1,1,0.061469
155,i,hamming_distance,maximum_curvature,id,0,6,right,right,ring,ring,1,1,2,2,0.06127
156,i,hamming_distance,maximum_curvature,id,1,2,left,left,thumb,thumb,1,1,1,1,0.070213
157,i,hamming_distance,maximum_curvature,id,1,2,left,left,thumb,thumb,1,1,2,2,0.06998
158,i,hamming_distance,maximum_curvature,id,1,2,left,left,index,index,1,1,1,1,0.06588
159,i,hamming_distance,maximum_curvature,id,1,2,left,left,index,index,1,1,2,2,0.067642
160,i,hamming_distance,maximum_curvature,id,1,2,left,left,middle,middle,1,1,1,1,0.062965
161,i,hamming_distance,maximum_curvature,id,1,2,left,left,middle,middle,1,1,2,2,0.065004
162,i,hamming_distance,maximum_curvature,id,1,2,left,left,little,little,1,1,1,1,0.073183
163,i,hamming_distance,maximum_curvature,id,1,2,left,left,little,little,1,1,2,2,0.063109
164,i,hamming_distance,maximum_curvature,id,1,2,left,left,ring,ring,1,1,1,1,0.070002
165,i,hamming_distance,maximum_curvature,id,1,2,left,left,ring,ring,1,1,2,2,0.063021
